0.8830801345622467, 0.2626699408108105, 0.44608421939961385, 0.40009507787307586, 0.04549692390012072, 0.7576288726310909, 0.6752501365399066, 0.5083079551941546, 0.4135816524527579, 0.9775797987622057
0.7930422785285395, 0.4731350873559884, 0.2917795815428058, 0.11728901945278125, 0.49842029297539925, 0.9411656178348311, 0.3488603960208605, 0.7274704711941233, 0.5323565967182664, 0.8569505188574402
0.08491995648183082, 0.37397795809414847, 0.1751004422695066, 0.7831348894007925, 0.9756662588506756, 0.17417524247570249, 0.719962036243027, 0.008423462238060453, 0.04772421277808003, 0.49359424922144657
0.20111770753749414, 0.2716673743888427, 0.256512595482318, 0.443246916477527, 0.018942246571658328, 0.15550316082443116, 0.7773583518895464, 0.1899260185762317, 0.4268181371070642, 0.4683580175873082
0.6279462250633832, 0.010030314503542415, 0.8464827976588424, 0.7964741069411418, 0.04126815307149334, 0.7931848629102353, 0.0896446876634287, 0.4078830249684434, 0.615513832572965, 0.9099994496411474
0.603752663208265, 0.7050914835064529, 0.8845156948011935, 0.6421548774623288, 0.8295072823090279, 0.47959250684022514, 0.6688937450642343, 0.9771884945894734, 0.30659914772893393, 0.7673532888838241
0.42828695796800553, 0.7477118043426872, 0.3322315832991427, 0.7389362351255871, 0.7923740882092648, 0.4213333835425216, 0.5377402666839596, 0.04634145962918812, 0.6879495278824652, 0.7748085991868412
0.6393048257349818, 0.833115906810963, 0.48192617351697487, 0.49630697912173216, 0.2707561728994733, 0.8793096524402211, 0.4203846101729686, 0.7967108250579011, 0.03517418109667092, 0.9044562632784661
0.5715014755892094, 0.3278741923695847, 0.7672579395017571, 0.6025792077047242, 0.09870143938272224, 0.4624265901122354, 0.5309440627542295, 0.5068780011314993, 0.850509493612138, 0.03190137979089269
0.44814903820303365, 0.08582039391483054, 0.6653600618744827, 0.28556540037500944, 0.5558653648332225, 0.9440951198544657, 0.6359978249125875, 0.8703688083845224, 0.12889259107144502, 0.9891165817706543
